Cooler_cond,Valve_cond,pump_leakage,Hyd_accumulator,stable_flag,CE_median,CP_median,PS1_median,PS2_median,PS3_median,PS4_median,PS5_median,PS6_median,EPS1_median,FS1_median,FS2_median,SE_median,VS1_median,TS1_median,TS2_median,TS3_median,TS4_median
20,80,2,90,0,27.44,1.74,153.46,127.66,2,0,9.17,9.08,2417.4,7.45,9.73,65.44,0.6,44.11,49.04,46.32,39.7
20,80,2,90,0,27.37,1.74,153.44,127.74,2,0,9.17,9.09,2417.2,7.45,9.73,65.49,0.6,44.1,49.05,46.32,39.69
20,80,2,90,0,27.29,1.74,153.42,127.69,2.01,0,9.17,9.09,2415.6,7.45,9.73,65.54,0.6,44.08,49.03,46.32,39.7
20,80,2,90,0,27.25,1.72,153.42,127.67,2.01,0,9.17,9.08,2416,7.45,9.73,65.57,0.6,44.11,49.04,46.31,39.77
20,80,2,90,0,27.39,1.74,153.42,127.7,2.01,0,9.17,9.08,2417.6,7.45,9.73,65.47,0.6,44.12,49.04,46.32,39.7
20,80,2,90,0,27.49,1.74,153.48,127.66,2.02,0,9.17,9.09,2414,7.44,9.73,65.65,0.6,44.11,49.05,46.31,39.7
20,80,2,90,0,27.35,1.74,153.45,127.77,2.01,0,9.17,9.09,2413.6,7.43,9.74,65.56,0.62,44.12,49.04,46.32,39.7
20,80,2,90,0,27.19,1.72,153.46,127.68,2.01,0,9.17,9.09,2418.4,7.44,9.74,65.41,0.61,44.2,49.05,46.32,39.78
20,90,2,90,0,27.35,1.73,153.53,127.77,2.02,0,9.17,9.09,2420.2,7.45,9.73,65.43,0.61,44.2,49.04,46.32,39.76
20,90,2,90,0,27.7,1.76,153.48,127.75,2.02,0,9.16,9.08,2415,7.44,9.73,65.52,0.61,44.12,49.05,46.33,39.69
20,90,2,90,0,27.75,1.76,153.48,127.72,2.02,0,9.18,9.1,2419.1,7.44,9.72,65.45,0.62,44.12,49.04,46.32,39.61
20,90,2,90,0,27.9,1.77,153.51,127.74,2.02,0,9.18,9.1,2415.8,7.44,9.72,65.45,0.62,44.12,49.05,46.32,39.53
20,90,2,90,0,28.01,1.77,153.5,127.77,2.01,0,9.18,9.1,2416,7.44,9.73,65.51,0.62,44.05,49.04,46.3,39.53
20,90,2,90,0,27.8,1.76,153.5,127.73,2.01,0,9.18,9.1,2417.8,7.44,9.73,65.48,0.62,44.07,49.03,46.3,39.61
20,90,2,90,0,27.34,1.73,153.51,127.78,2.02,0,9.18,9.1,2416.2,7.44,9.73,65.48,0.61,44.05,49.04,46.26,39.69
20,90,2,90,0,27.72,1.75,153.51,127.74,2.01,0,9.18,9.1,2417.8,7.44,9.72,65.56,0.6,44.11,49.04,46.27,39.61
20,90,2,90,0,27.88,1.76,153.56,127.81,2,0,9.18,9.09,2417.8,7.45,9.73,65.57,0.61,44.11,49.03,46.26,39.6
20,90,2,90,0,27.36,1.74,153.51,127.78,2,0,9.18,9.09,2415.6,7.45,9.73,65.61,0.61,44.08,49.04,46.27,39.69
20,100,2,90,0,27.3,1.73,153.54,127.81,2,0,9.18,9.1,2415.8,7.45,9.73,65.61,0.61,44.11,49.03,46.28,39.7
20,100,2,90,0,27.58,1.74,153.56,127.82,2,0,9.18,9.09,2415.8,7.45,9.73,65.58,0.61,44.11,49.03,46.27,39.7
20,100,2,90,0,27.37,1.73,153.54,127.78,2,0,9.18,9.1,2417.6,7.45,9.73,65.53,0.61,44.12,49.03,46.32,39.7
20,100,2,90,0,27.44,1.74,153.58,127.73,1.99,0,9.18,9.1,2417.8,7.45,9.73,65.51,0.6,44.16,49.05,46.31,39.69
20,100,2,90,0,27.41,1.73,153.53,127.81,1.99,0,9.17,9.09,2417.4,7.44,9.73,65.46,0.61,44.16,49.04,46.31,39.7
20,100,2,90,0,27.54,1.74,153.52,127.67,1.99,0,9.17,9.09,2415.6,7.44,9.72,65.49,0.61,44.16,49.04,46.32,39.7
20,100,2,90,0,27.78,1.75,153.56,127.62,2.01,0,9.18,9.09,2415.8,7.44,9.72,65.45,0.61,44.11,49.05,46.27,39.61
20,100,2,90,0,27.68,1.75,153.56,127.78,2,0,9.18,9.09,2417.6,7.45,9.72,65.44,0.61,44.16,49.04,46.3,39.68
20,100,2,90,0,27.36,1.73,153.5,127.73,2,0,9.17,9.09,2417.6,7.45,9.72,65.46,0.61,44.16,49.05,46.3,39.7
20,100,2,90,0,27.62,1.75,153.54,127.79,2.01,0,9.17,9.09,2416,7.43,9.72,65.41,0.61,44.12,49.05,46.32,39.62
20,100,1,90,1,27.36,1.73,153.75,127.95,2.03,0,9.17,9.09,2405.8,7.55,9.72,66.92,0.61,44.19,49.04,46.31,39.69
20,73,1,90,0,27.49,1.74,153.65,127.88,2.03,0,9.17,9.08,2403.2,7.54,9.72,67.06,0.6,44.19,49.06,46.31,39.69
20,73,1,90,0,27.35,1.73,153.66,127.85,2.02,0,9.17,9.08,2401.6,7.55,9.72,66.92,0.61,44.19,49.05,46.32,39.7
20,73,1,90,0,27.73,1.76,153.66,127.84,2.02,0,9.17,9.08,2403.6,7.55,9.72,66.98,0.61,44.12,49.05,46.39,39.69
20,73,1,90,0,27.36,1.73,153.64,127.86,2.02,0,9.17,9.08,2401.8,7.55,9.72,66.89,0.61,44.19,49.05,46.31,39.69
20,73,1,90,0,27.48,1.74,153.65,127.84,2.02,0,9.16,9.08,2401.6,7.55,9.71,66.98,0.6,44.19,49.07,46.32,39.69
20,73,1,90,0,27.78,1.75,153.66,127.89,2.05,0,9.16,9.08,2401,7.55,9.71,66.94,0.6,44.16,49.05,46.31,39.61
20,73,1,90,0,27.75,1.75,153.62,127.83,2.03,0,9.17,9.08,2399.8,7.55,9.71,67.11,0.61,44.11,49.05,46.3,39.62
20,73,1,90,0,28.03,1.76,153.65,127.88,2.03,0,9.17,9.08,2400.1,7.56,9.71,67.16,0.61,44.1,49.04,46.31,39.57
20,73,1,90,0,27.52,1.74,153.66,127.85,2.03,0,9.17,9.08,2399.6,7.56,9.72,67.2,0.61,44.11,49.04,46.31,39.69
20,73,1,90,0,27.77,1.75,153.66,127.84,2.03,0,9.17,9.08,2397.8,7.57,9.72,67.28,0.61,44.11,49.04,46.31,39.62
20,80,1,90,0,27.49,1.74,153.72,127.9,2.03,0,9.17,9.09,2401.6,7.57,9.72,67.13,0.6,44.16,49.04,46.26,39.62
20,80,1,90,0,27.34,1.73,153.72,127.92,2.05,0,9.16,9.08,2400,7.56,9.71,67.14,0.59,44.18,49.05,46.3,39.69
20,80,1,90,0,27.61,1.75,153.72,127.91,2.03,0,9.16,9.08,2400.8,7.56,9.71,67.13,0.59,44.18,49.06,46.27,39.62
20,80,1,90,0,27.43,1.74,153.67,127.83,2.03,0,9.16,9.08,2400,7.56,9.71,67.12,0.62,44.15,49.07,46.3,39.69
20,80,1,90,0,27.7,1.75,153.69,127.92,2.03,0,9.16,9.08,2401.6,7.56,9.72,67.03,0.6,44.19,49.07,46.31,39.61
20,80,1,90,0,27.38,1.74,153.66,127.91,2.03,0,9.16,9.08,2399.8,7.55,9.71,67.19,0.61,44.12,49.04,46.26,39.66
20,80,1,90,0,27.35,1.73,153.7,127.9,2.02,0,9.16,9.08,2400,7.56,9.72,67.09,0.61,44.1,49.04,46.3,39.69
20,80,1,90,0,27.19,1.71,153.7,127.89,2.05,0,9.16,9.08,2401.6,7.56,9.72,67.04,0.61,44.19,49.05,46.3,39.76
20,80,1,90,0,27.33,1.73,153.67,127.83,2.05,0,9.16,9.08,2399.6,7.56,9.72,67.05,0.61,44.15,49.06,46.3,39.69
20,80,1,90,0,27.56,1.75,153.72,127.94,2.05,0,9.17,9.09,2403.6,7.55,9.72,67,0.61,44.17,49.08,46.3,39.66
20,90,1,90,0,27.33,1.74,153.73,127.92,2.03,0,9.17,9.08,2405.6,7.56,9.72,67.02,0.61,44.12,49.04,46.27,39.69
20,90,1,90,0,27.56,1.74,153.73,127.92,2.03,0,9.16,9.08,2403.4,7.55,9.72,66.88,0.61,44.15,49.05,46.32,39.68
20,90,1,90,0,27.44,1.73,153.73,127.94,2.03,0,9.17,9.08,2404.4,7.56,9.72,66.94,0.61,44.16,49.07,46.32,39.7
20,90,1,90,0,27.33,1.72,153.73,127.89,2.03,0,9.16,9.08,2404.2,7.55,9.73,66.89,0.61,44.19,49.05,46.32,39.76
20,90,1,90,0,27.23,1.72,153.72,127.88,2.03,0,9.17,9.08,2405.6,7.56,9.73,66.98,0.6,44.2,49.08,46.32,39.77
20,90,1,90,0,27.48,1.73,153.7,127.92,2.03,0,9.16,9.08,2405.6,7.56,9.72,66.89,0.62,44.2,49.12,46.32,39.77
20,90,1,90,0,27.18,1.71,153.7,127.9,2.02,0,9.17,9.08,2405.4,7.57,9.72,67.08,0.61,44.21,49.12,46.38,39.84
20,90,1,90,0,27.43,1.73,153.7,127.94,2.03,0,9.16,9.07,2401.8,7.56,9.72,67.04,0.61,44.21,49.13,46.39,39.83
20,90,1,90,0,27.45,1.73,153.69,127.88,2.03,0,9.16,9.07,2400.8,7.56,9.72,67.1,0.6,44.21,49.14,46.39,39.77
20,90,1,90,0,27.45,1.73,153.69,127.92,2.03,0,9.16,9.07,2401.8,7.56,9.72,66.97,0.61,44.23,49.15,46.39,39.84
20,100,1,90,0,27.56,1.74,153.75,127.97,2.03,0,9.15,9.07,2401.8,7.56,9.72,67.04,0.6,44.21,49.17,46.4,39.83
20,100,1,90,0,27.6,1.74,153.73,127.9,2.03,0,9.15,9.07,2401.8,7.55,9.72,67.06,0.6,44.22,49.18,46.43,39.83
20,100,1,90,0,27.58,1.74,153.76,127.93,2.03,0,9.16,9.07,2402.8,7.55,9.72,67.05,0.6,44.22,49.16,46.39,39.76
20,100,1,90,0,27.53,1.74,153.77,127.95,2.03,0,9.16,9.07,2404,7.56,9.72,66.86,0.6,44.22,49.17,46.4,39.83
20,100,1,90,0,27.3,1.72,153.75,127.95,2.01,0,9.15,9.07,2400.4,7.55,9.72,67.05,0.6,44.24,49.19,46.4,39.84
20,100,1,90,0,27.27,1.72,153.76,127.94,2.02,0,9.16,9.07,2400.7,7.55,9.72,66.9,0.6,44.22,49.16,46.4,39.84
20,100,1,90,0,27.25,1.73,153.74,127.96,2.02,0,9.15,9.07,2400,7.55,9.72,67.01,0.6,44.27,49.17,46.41,39.84
20,100,1,90,0,27.21,1.72,153.75,127.93,2.02,0,9.16,9.07,2399.8,7.55,9.72,67.07,0.61,44.25,49.22,46.4,39.84
20,100,1,90,0,27.34,1.74,153.73,127.89,2.02,0,9.16,9.07,2403.4,7.56,9.72,67.01,0.61,44.25,49.21,46.47,39.84
20,100,1,90,0,27.34,1.73,153.73,127.91,2.02,0,9.16,9.07,2401.8,7.55,9.72,66.98,0.61,44.29,49.2,46.44,39.84
20,100,0,90,1,27.38,1.73,154.19,128.28,2.06,0,9.15,9.07,2393.4,7.8,9.72,69.58,0.61,44.3,49.24,46.47,39.85
20,73,0,90,0,27.37,1.73,154.04,128.14,2.06,0,9.14,9.06,2389.8,7.8,9.72,69.52,0.61,44.38,49.27,46.48,39.9
20,73,0,90,0,27.3,1.72,154.02,128.05,2.08,0,9.14,9.06,2387.8,7.8,9.71,69.64,0.61,44.44,49.28,46.48,39.93
20,73,0,90,0,27.51,1.74,154.02,128.09,2.06,0,9.14,9.06,2387.6,7.81,9.71,69.7,0.61,44.45,49.32,46.48,39.86
20,73,0,90,0,27.68,1.75,154.07,128.12,2.09,0,9.14,9.05,2391.4,7.81,9.71,69.62,0.61,44.45,49.36,46.56,39.86
20,73,0,90,0,27.44,1.74,154.08,128.14,2.08,0,9.13,9.05,2390.8,7.81,9.71,69.64,0.6,44.45,49.37,46.57,39.98
20,73,0,90,0,27.39,1.74,154.02,128.13,2.08,0,9.13,9.05,2389.8,7.81,9.71,69.63,0.61,44.45,49.39,46.66,40.01
20,73,0,90,0,27.04,1.73,154.04,128.09,2.08,0,9.13,9.04,2387.6,7.8,9.72,69.67,0.61,44.46,49.39,46.66,40.09
20,73,0,90,0,27.37,1.74,154.06,128.1,2.08,0,9.13,9.05,2389.5,7.8,9.71,69.63,0.6,44.53,49.45,46.66,40.02
20,73,0,90,0,27.4,1.74,154.07,128.13,2.08,0,9.13,9.04,2389.8,7.8,9.71,69.5,0.6,44.62,49.47,46.65,40.02
20,73,0,90,0,27.46,1.75,153.98,128.05,2.06,0,9.12,9.04,2387.8,7.79,9.71,69.62,0.6,44.61,49.53,46.7,40.01
20,80,0,90,0,27.54,1.75,153.99,128.06,2.09,0,9.11,9.03,2385.4,7.8,9.7,69.66,0.62,44.61,49.53,46.73,40.01
20,80,0,90,0,27.49,1.75,154.02,128.09,2.09,0,9.11,9.03,2385.6,7.79,9.7,69.62,0.61,44.61,49.53,46.72,40.09
20,80,0,90,0,27.53,1.75,154,128.07,2.08,0,9.1,9.02,2383.8,7.79,9.7,69.64,0.61,44.61,49.53,46.75,40.1
20,80,0,90,0,27.46,1.76,153.99,128.07,2.08,0,9.14,9.05,2399.6,7.8,9.71,69.35,0.74,44.61,49.54,46.75,40.02
20,80,0,90,0,27.73,1.79,154.02,128.06,2.08,0,9.14,9.06,2399.6,7.8,9.72,69.22,0.6,44.53,49.54,46.74,39.93
20,80,0,90,0,27.32,1.76,154,128.06,2.08,0,9.14,9.05,2399.2,7.8,9.72,69.34,0.6,44.47,49.53,46.74,40.02
20,80,0,90,0,27.36,1.75,154.02,128.09,2.08,0,9.14,9.06,2398,7.8,9.72,69.23,0.6,44.53,49.54,46.7,40.02
20,80,0,90,0,27.48,1.75,154,128.09,2.06,0,9.14,9.06,2399.6,7.81,9.73,69.27,0.59,44.6,49.54,46.71,40.02
20,80,0,90,0,27.55,1.76,154.02,128.13,2.06,0,9.15,9.06,2401.6,7.81,9.73,69.31,0.59,44.61,49.54,46.7,40.02
20,80,0,90,0,27.62,1.76,154,128.07,2.08,0,9.15,9.06,2400.4,7.81,9.73,69.31,0.6,44.62,49.55,46.74,40.02
20,90,0,90,0,27.77,1.77,154.04,128.14,2.08,0,9.15,9.06,2402.8,7.82,9.73,69.31,0.6,44.61,49.55,46.82,40.09
20,90,0,90,0,27.47,1.75,154.02,128.11,2.08,0,9.15,9.06,2404,7.81,9.73,69.25,0.59,44.63,49.55,46.74,40.07
20,90,0,90,0,27.6,1.76,154.02,128.1,2.06,0,9.15,9.06,2403.8,7.81,9.73,69.15,0.6,44.62,49.56,46.74,40.02
20,90,0,90,0,27.69,1.76,153.99,128.07,2.09,0,9.15,9.06,2402,7.8,9.73,69.26,0.58,44.64,49.56,46.82,40.1
20,90,0,90,0,27.52,1.74,154.02,128.09,2.09,0,9.14,9.05,2401.8,7.8,9.73,69.19,0.59,44.65,49.55,46.82,40.16
20,90,0,90,0,27.67,1.75,154,128.07,2.09,0,9.13,9.05,2401.8,7.81,9.73,69.15,0.59,44.64,49.55,46.89,40.18
20,90,0,90,0,27.6,1.74,154.02,128.07,2.09,0,9.14,9.05,2401.8,7.8,9.73,69.23,0.59,44.67,49.61,46.9,40.19
20,90,0,90,0,27.68,1.74,154,128.09,2.08,0,9.13,9.05,2403,7.8,9.73,69.15,0.58,44.7,49.63,46.9,40.2
20,90,0,90,0,27.67,1.75,154,128.1,2.09,0,9.13,9.05,2405.2,7.81,9.73,69.07,0.59,44.7,49.64,46.9,40.26
20,90,0,90,0,27.63,1.75,153.97,128.07,2.08,0,9.12,9.04,2401.6,7.8,9.72,69.26,0.58,44.71,49.66,46.91,40.26
20,100,0,90,0,27.76,1.76,154.08,128.17,2.08,0,9.12,9.04,2401.6,7.8,9.72,69.2,0.6,44.77,49.71,46.91,40.25
20,100,0,90,0,27.54,1.75,154.02,128.1,2.06,0,9.12,9.04,2400,7.8,9.72,69.23,0.6,44.77,49.71,46.91,40.27
20,100,0,90,0,27.5,1.75,154.02,128.05,2.08,0,9.12,9.03,2397.6,7.8,9.72,69.2,0.59,44.76,49.7,46.91,40.27
20,100,0,90,0,27.52,1.74,154.02,128.06,2.08,0,9.11,9.03,2395.6,7.81,9.72,69.44,0.59,44.84,49.73,46.92,40.27
20,100,0,90,0,27.35,1.73,154.04,128.06,2.08,0,9.11,9.02,2394,7.81,9.72,69.32,0.59,44.84,49.78,46.91,40.34
20,100,0,90,0,27.66,1.74,154.05,128.16,2.08,0,9.11,9.02,2391.8,7.8,9.72,69.48,0.6,44.85,49.76,46.98,40.27
20,100,0,90,0,27.99,1.76,154.04,128.16,2.06,0,9.11,9.02,2393.4,7.81,9.72,69.41,0.59,44.84,49.79,47.04,40.27
20,100,0,90,0,28.04,1.77,154.02,128.09,2.08,0,9.11,9.02,2393.6,7.8,9.72,69.53,0.59,44.85,49.8,47.01,40.27
20,100,0,90,0,27.94,1.76,153.99,128.1,2.08,0,9.11,9.02,2394.6,7.8,9.72,69.38,0.6,44.85,49.79,47.09,40.39
20,100,0,90,0,28,1.76,154.02,128.11,2.08,0,9.11,9.02,2395.6,7.8,9.72,69.4,0.59,44.86,49.8,47.07,40.36
100,100,0,90,1,36.93,2.32,154.08,128.11,2.09,0,9.19,9.1,2399.6,7.8,9.59,69.22,0.61,44.7,49.77,47.08,38.21
100,100,0,90,1,44.73,2.78,154.41,128.38,2.12,1.34,9.31,9.21,2411.6,7.8,9.55,69.13,0.6,43.35,49.11,46.65,35.85
100,100,0,90,1,46.28,2.84,154.71,128.65,2.16,1.8,9.41,9.32,2425.6,7.82,9.6,68.77,0.6,41.88,48.06,45.98,34.95
100,100,0,90,1,46.57,2.8,154.9,128.84,2.19,0.96,9.53,9.43,2433.8,7.8,9.65,68.58,0.6,40.87,47.06,44.99,34.24
100,100,0,90,1,47.03,2.73,155.09,128.93,2.22,1.24,9.62,9.52,2441.4,7.81,9.72,68.75,0.59,40.12,46.22,44.11,33.63
100,100,0,90,1,47.24,2.7,155.21,129.03,2.22,0.78,9.67,9.57,2451,7.81,9.81,68.38,0.59,39.51,45.48,43.4,33.13
100,100,0,90,1,47.33,2.64,155.34,129.12,2.24,0.69,9.72,9.61,2450.8,7.82,9.85,68.43,0.58,38.91,44.92,42.73,32.71
100,100,0,90,1,47.29,2.59,155.38,129.12,2.25,0.34,9.73,9.62,2454.4,7.82,9.89,68.37,0.57,38.43,44.38,42.17,32.44
100,100,0,90,1,47.27,2.55,155.55,129.31,2.27,0.14,9.73,9.61,2459.8,7.82,9.97,68.34,0.58,38.03,43.97,41.7,32.17
100,100,0,90,1,47.17,2.5,155.61,129.32,2.28,0.52,9.75,9.64,2459.6,7.83,9.99,68.44,0.57,37.69,43.55,41.21,31.93
100,100,0,90,1,46.85,2.45,155.72,129.43,2.28,0.87,9.79,9.67,2466.6,7.82,10.02,68.2,0.57,37.43,43.22,40.88,31.78
100,100,0,90,1,47.28,2.42,155.8,129.41,2.28,0,9.81,9.69,2469.6,7.83,10.04,68.16,0.57,37.18,42.96,40.52,31.55
100,100,0,90,1,47.23,2.39,155.83,129.58,2.27,0.37,9.83,9.71,2470.2,7.82,10.06,68.28,0.57,36.93,42.74,40.26,31.38
100,100,0,90,1,47.13,2.37,155.87,129.66,2.28,0.22,9.85,9.73,2471.8,7.82,10.07,68.23,0.56,36.75,42.53,40.04,31.29
100,100,0,90,1,46.98,2.33,155.92,129.65,2.27,0.7,9.86,9.75,2473.8,7.82,10.09,68.12,0.57,36.59,42.37,39.78,31.2
100,100,0,90,1,46.77,2.31,155.96,129.62,2.3,0.74,9.88,9.76,2477.8,7.83,10.11,68.2,0.56,36.49,42.18,39.63,31.14
100,100,0,90,1,47.44,2.32,155.99,129.7,2.28,0.97,9.89,9.77,2477.8,7.83,10.12,68.15,0.56,36.33,42.07,39.43,30.91
100,100,0,90,1,47.37,2.31,156.03,129.7,2.3,0.42,9.9,9.78,2479.6,7.83,10.12,68.12,0.55,36.24,41.93,39.34,30.89
100,100,0,90,1,46.93,2.27,156.06,129.68,2.32,0.38,9.91,9.79,2480.8,7.84,10.13,68.06,0.56,36.17,41.87,39.18,30.89
100,100,0,90,1,46.78,2.25,156.09,129.73,2.32,0.78,9.91,9.8,2479.8,7.82,10.14,68.11,0.56,36.08,41.76,39.09,30.83
100,100,0,90,1,47.14,2.25,156.09,129.76,2.31,0.21,9.92,9.8,2480.2,7.83,10.14,68.12,0.56,36,41.67,39,30.75
100,100,0,90,1,46.64,2.22,156.2,129.9,2.31,1.27,9.93,9.81,2481.8,7.83,10.14,68.09,0.55,35.98,41.59,38.93,30.81
100,100,0,90,1,47.23,2.23,156.22,129.78,2.31,0.24,9.94,9.81,2481.8,7.83,10.15,68.12,0.55,35.91,41.55,38.84,30.64
100,100,0,90,1,46.81,2.21,156.18,129.88,2.31,0,9.94,9.82,2485.6,7.84,10.15,68.08,0.55,35.82,41.49,38.75,30.72
100,100,0,90,1,46.82,2.21,156.23,129.9,2.31,0.6,9.95,9.82,2487.6,7.84,10.16,68.04,0.56,35.81,41.43,38.75,30.67
100,100,0,90,1,46.91,2.21,156.28,129.8,2.31,0.64,9.95,9.83,2486,7.83,10.16,68.11,0.55,35.75,41.35,38.69,30.64
100,100,0,90,1,46.55,2.19,156.33,129.91,2.32,2.75,9.94,9.82,2479.8,7.83,10.15,68.26,0.56,35.68,41.33,38.66,30.64
100,100,0,90,1,46.47,2.18,156.35,129.85,2.32,2.7,9.95,9.82,2482.6,7.83,10.15,68.26,0.56,35.66,41.32,38.6,30.64
100,100,0,90,1,46.52,2.17,156.33,130,2.32,1.43,9.95,9.83,2481,7.84,10.15,68.21,0.56,35.65,41.31,38.58,30.64
100,100,0,90,1,46.44,2.17,156.31,129.89,2.32,2.22,9.95,9.83,2479.8,7.83,10.14,68.16,0.56,35.65,41.27,38.54,30.64
100,100,0,90,1,46.59,2.17,156.35,130,2.31,1.37,9.95,9.83,2479.8,7.83,10.14,68.19,0.56,35.64,41.23,38.51,30.64
100,100,0,90,1,46.31,2.15,156.34,130,2.31,1.69,9.95,9.83,2479.8,7.83,10.14,68.18,0.56,35.61,41.22,38.51,30.65
100,100,0,90,1,46.28,2.15,156.37,129.94,2.31,0.58,9.95,9.83,2480.8,7.82,10.14,68.06,0.56,35.57,41.16,38.5,30.66
100,100,0,90,1,46.46,2.15,156.41,130.02,2.32,1.1,9.96,9.83,2481.6,7.83,10.14,68.16,0.56,35.55,41.14,38.43,30.58
100,100,0,90,1,46.33,2.15,156.38,130.04,2.33,0.18,9.96,9.83,2480,7.83,10.14,68.14,0.56,35.57,41.14,38.43,30.62
100,100,0,90,1,46.41,2.15,156.39,130.02,2.33,0.8,9.96,9.83,2479.8,7.82,10.14,68.24,0.56,35.57,41.1,38.42,30.57
100,100,0,90,1,46.45,2.15,156.38,130.01,2.33,1.15,9.97,9.84,2485,7.83,10.15,68.16,0.55,35.54,41.1,38.42,30.56
100,100,0,90,1,46.02,2.13,156.41,130.09,2.33,1.57,9.97,9.84,2483.8,7.83,10.15,68.12,0.56,35.51,41.1,38.43,30.64
100,100,0,90,1,46.23,2.13,156.44,130.09,2.31,1.44,9.97,9.85,2485.6,7.83,10.15,68.03,0.56,35.5,41.08,38.42,30.6
100,100,0,90,1,46.3,2.14,156.44,130.06,2.32,0.64,9.97,9.85,2484.8,7.84,10.15,68.15,0.56,35.48,41.08,38.39,30.56
100,100,0,90,1,46.17,2.13,156.42,130.1,2.33,1.26,9.97,9.85,2485.6,7.82,10.15,68.12,0.56,35.48,41.07,38.41,30.64
100,100,0,90,1,45.82,2.12,156.41,129.97,2.32,1.3,9.97,9.85,2485.6,7.83,10.15,68.04,0.56,35.48,41.07,38.37,30.64
100,100,0,90,1,46.26,2.14,156.41,130.06,2.32,0.49,9.97,9.85,2485.4,7.83,10.15,68.11,0.55,35.49,41.07,38.37,30.57
100,100,0,90,1,46.66,2.16,156.44,130.02,2.33,0.9,9.97,9.85,2485.6,7.84,10.16,68.13,0.55,35.49,41.08,38.37,30.55
100,100,0,90,1,46.55,2.15,156.41,130.02,2.32,0.94,9.96,9.84,2483.8,7.83,10.15,68.08,0.55,35.49,41.07,38.37,30.55
100,100,0,90,1,46.31,2.14,156.44,130.11,2.33,0.34,9.96,9.84,2483.6,7.83,10.15,68.18,0.56,35.49,41.07,38.36,30.56
100,100,0,90,1,46.28,2.14,156.41,130.09,2.33,0.13,9.97,9.85,2484.2,7.84,10.16,68.12,0.55,35.47,41.07,38.36,30.56
100,100,0,90,1,46.36,2.14,156.44,130.02,2.33,0.61,9.96,9.84,2485.8,7.82,10.16,68,0.55,35.48,41.07,38.36,30.55
100,100,0,90,1,46.34,2.14,156.46,130.09,2.32,0.7,9.97,9.85,2487,7.82,10.16,68.09,0.55,35.46,41.07,38.36,30.55
100,100,0,90,1,46.74,2.15,156.42,130.07,2.32,0.37,9.96,9.84,2484,7.82,10.16,68.1,0.55,35.49,41.07,38.36,30.49
100,100,0,90,1,46.78,2.16,156.42,130.08,2.32,1.25,9.96,9.84,2484.6,7.83,10.16,68.03,0.55,35.49,41.07,38.36,30.48
100,100,0,90,1,46.78,2.16,156.44,130.12,2.34,1.43,9.96,9.84,2484.7,7.82,10.16,68.23,0.56,35.48,41.07,38.36,30.48
100,100,0,90,1,46.71,2.16,156.44,130.07,2.33,2.73,9.96,9.84,2483.6,7.83,10.15,68.2,0.55,35.5,41.06,38.37,30.48
100,100,0,90,1,46.74,2.16,156.42,130.12,2.33,0,9.96,9.84,2483.6,7.83,10.15,68.22,0.56,35.5,41.06,38.37,30.48
100,100,0,90,1,46.66,2.15,156.44,130.12,2.34,0,9.96,9.84,2483.6,7.83,10.16,68.19,0.56,35.49,41.07,38.36,30.51
100,100,0,90,1,46.81,2.16,156.44,130.14,2.34,0.22,9.96,9.84,2484,7.83,10.16,68.17,0.56,35.5,41.07,38.37,30.49
100,100,0,90,1,46.31,2.14,156.42,130.12,2.34,0.27,9.96,9.84,2485.2,7.83,10.16,68.24,0.56,35.43,41.07,38.36,30.56
100,100,0,90,1,46.63,2.16,156.42,130.12,2.33,0.73,9.96,9.84,2481.6,7.83,10.15,68.29,0.56,35.46,41.07,38.36,30.55
100,100,0,90,1,46.76,2.15,156.44,130.06,2.33,0.31,9.95,9.84,2481.8,7.83,10.15,68.3,0.56,35.42,41.07,38.37,30.55
100,100,0,90,1,46.53,2.15,156.44,130.12,2.33,0.47,9.96,9.84,2477.8,7.83,10.15,68.32,0.57,35.43,41.07,38.36,30.55
100,100,0,90,1,46.69,2.16,156.44,130.09,2.33,1.08,9.96,9.84,2481.6,7.83,10.15,68.25,0.56,35.44,41.07,38.36,30.49
100,100,0,90,1,46.32,2.14,156.47,130.2,2.32,0,9.96,9.84,2482.2,7.82,10.15,68.32,0.55,35.44,41.06,38.36,30.55
100,100,0,90,1,46.33,2.14,156.47,130.19,2.34,0.26,9.96,9.84,2481.8,7.82,10.15,68.2,0.56,35.43,41.06,38.37,30.55
100,100,0,90,1,46.73,2.16,156.49,130.16,2.34,0,9.96,9.84,2479.6,7.83,10.15,68.35,0.56,35.44,41.05,38.36,30.48
100,100,0,90,1,46.33,2.13,156.48,130.11,2.33,0.03,9.96,9.84,2479.8,7.83,10.15,68.36,0.56,35.43,41.05,38.36,30.56
100,100,0,90,1,46.42,2.14,156.5,130.12,2.32,0.78,9.96,9.84,2481.6,7.83,10.16,68.3,0.56,35.43,41.05,38.35,30.55
100,100,0,90,1,46.29,2.14,156.46,130.16,2.33,0.74,9.97,9.85,2481.8,7.83,10.16,68.24,0.56,35.43,41.05,38.35,30.55
100,100,0,90,1,46.32,2.14,156.48,130.13,2.34,1.25,9.96,9.85,2481.8,7.83,10.16,68.22,0.57,35.42,41.04,38.35,30.55
100,100,0,90,1,46.29,2.14,156.44,130.16,2.33,1.26,9.96,9.85,2480.2,7.83,10.16,68.28,0.57,35.43,41.05,38.35,30.55
